x,y,z,pitch,yaw,ok,err
0.55,0.0,-0.06,0.675,-0.6,1,9.473332599867089e-05
0.55,0.0,-0.06,0.675,-0.3,1,8.811310349811659e-05
0.55,0.0,-0.06,0.675,0.0,1,9.232253227581971e-05
0.55,0.0,-0.06,0.675,0.3,1,8.811577493143306e-05
0.55,0.0,-0.06,0.675,0.6,1,9.474705308400334e-05
0.55,0.0,-0.06,0.9,-0.6,1,6.920428318231212e-05
0.55,0.0,-0.06,0.9,-0.3,1,7.403740009071393e-05
0.55,0.0,-0.06,0.9,0.0,1,6.524188732720587e-05
0.55,0.0,-0.06,0.9,0.3,1,7.386471242675151e-05
0.55,0.0,-0.06,0.9,0.6,1,6.924733350543685e-05
0.55,0.0,-0.06,1.2,-0.6,0,0.924077935500628
0.55,0.0,-0.06,1.2,-0.3,1,9.439464097222907e-05
0.55,0.0,-0.06,1.2,0.0,1,8.848563214875907e-05
0.55,0.0,-0.06,1.2,0.3,1,9.435563058954514e-05
0.55,0.0,-0.06,1.2,0.6,0,0.9193295016449231
0.55,0.0,-0.06,1.57,-0.6,0,0.02357905752998812
0.55,0.0,-0.06,1.57,-0.3,0,0.023185510869579196
0.55,0.0,-0.06,1.57,0.0,0,0.02268782928762484
0.55,0.0,-0.06,1.57,0.3,0,0.023181222546276442
0.55,0.0,-0.06,1.57,0.6,0,0.023577732783836187
0.55,0.0,-0.02,0.0,-0.6,0,0.4949474491052491
0.55,0.0,-0.02,0.0,-0.3,0,0.359183319208432
0.55,0.0,-0.02,0.0,0.0,0,0.30373765716366563
0.55,0.0,-0.02,0.0,0.3,0,0.3592642740243616
0.55,0.0,-0.02,0.0,0.6,0,0.4949748319055507
0.55,0.0,-0.02,0.225,-0.6,0,0.6919236370118338
0.55,0.0,-0.02,0.225,-0.3,1,9.09740354669888e-05
0.55,0.0,-0.02,0.225,0.0,1,5.341090737807542e-05
0.55,0.0,-0.02,0.225,0.3,1,9.094409843290198e-05
0.55,0.0,-0.02,0.225,0.6,0,0.6922439490902192
0.55,0.0,-0.02,0.45,-0.6,1,8.630361084433978e-05
0.55,0.0,-0.02,0.45,-0.3,1,7.642304903620573e-05
0.55,0.0,-0.02,0.45,0.0,1,9.887102134978211e-05
0.55,0.0,-0.02,0.45,0.3,1,7.641455352850568e-05
0.55,0.0,-0.02,0.45,0.6,1,8.628583414709618e-05
0.55,0.0,-0.02,0.675,-0.6,1,9.26352425982184e-05
0.55,0.0,-0.02,0.675,-0.3,1,8.436225258341733e-05
0.55,0.0,-0.02,0.675,0.0,1,9.00647788968985e-05
0.55,0.0,-0.02,0.675,0.3,1,8.43661404105722e-05
0.55,0.0,-0.02,0.675,0.6,1,9.265365193793747e-05
0.55,0.0,-0.02,0.9,-0.6,1,7.018377268380653e-05
0.55,0.0,-0.02,0.9,-0.3,1,6.357794790607211e-05
0.55,0.0,-0.02,0.9,0.0,1,5.699012305312241e-05
0.55,0.0,-0.02,0.9,0.3,1,6.34343234394504e-05
0.55,0.0,-0.02,0.9,0.6,1,7.021799744045305e-05
0.55,0.0,-0.02,1.2,-0.6,0,0.7133709392571141
0.55,0.0,-0.02,1.2,-0.3,1,7.240680914977009e-05
0.55,0.0,-0.02,1.2,0.0,1,6.132086109226663e-05
0.55,0.0,-0.02,1.2,0.3,1,7.235118387282079e-05
0.55,0.0,-0.02,1.2,0.6,0,0.7117286065906526
0.55,0.0,-0.02,1.57,-0.6,0,0.03223305728712107
0.55,0.0,-0.02,1.57,-0.3,0,0.02898361035971642
0.55,0.0,-0.02,1.57,0.0,0,0.028702901467686125
0.55,0.0,-0.02,1.57,0.3,0,0.02897925575167493
0.55,0.0,-0.02,1.57,0.6,0,0.032202698653087405
0.55,0.0,0.02,0.0,-0.6,0,0.5046365664278963
0.55,0.0,0.02,0.0,-0.3,0,0.38843684675187534
0.55,0.0,0.02,0.0,0.0,0,0.3368057665485221
0.55,0.0,0.02,0.0,0.3,0,0.388577165519844
0.55,0.0,0.02,0.0,0.6,0,0.5047193616125851
0.55,0.0,0.02,0.225,-0.6,0,0.7142271082183342
0.55,0.0,0.02,0.225,-0.3,1,5.7088871168043e-05
0.55,0.0,0.02,0.225,0.0,0,0.4057497838687825
0.55,0.0,0.02,0.225,0.3,1,5.707975301933486e-05
0.55,0.0,0.02,0.225,0.6,0,0.7145514177664564
0.55,0.0,0.02,0.45,-0.6,1,8.048297264311333e-05
0.55,0.0,0.02,0.45,-0.3,1,6.903018643885476e-05
0.55,0.0,0.02,0.45,0.0,1,6.407116965885304e-05
0.55,0.0,0.02,0.45,0.3,1,6.902568235650651e-05
0.55,0.0,0.02,0.45,0.6,1,8.047521978066629e-05
0.55,0.0,0.02,0.675,-0.6,1,9.246208540654411e-05
0.55,0.0,0.02,0.675,-0.3,1,8.233589107741872e-05
0.55,0.0,0.02,0.675,0.0,1,8.75430375165353e-05
0.55,0.0,0.02,0.675,0.3,1,8.234172849052088e-05
0.55,0.0,0.02,0.675,0.6,1,9.248757551861625e-05
0.55,0.0,0.02,0.9,-0.6,1,6.587173664816393e-05
0.55,0.0,0.02,0.9,-0.3,1,9.21721948795781e-05
0.55,0.0,0.02,0.9,0.0,1,7.547760633247827e-05
0.55,0.0,0.02,0.9,0.3,1,9.197694510586782e-05
0.55,0.0,0.02,0.9,0.6,1,6.589397772820127e-05
0.55,0.0,0.02,1.2,-0.6,0,0.7134001310929645
0.55,0.0,0.02,1.2,-0.3,1,8.882913457729463e-05
0.55,0.0,0.02,1.2,0.0,1,8.276284753755472e-05
0.55,0.0,0.02,1.2,0.3,1,8.87761827678526e-05
0.55,0.0,0.02,1.2,0.6,0,0.6914773645966055
0.55,0.0,0.02,1.57,-0.6,0,0.05370788458493061
0.55,0.0,0.02,1.57,-0.3,0,0.03855097802385237
0.55,0.0,0.02,1.57,0.0,0,0.03769796379992697
0.55,0.0,0.02,1.57,0.3,0,0.0385530314185268
0.55,0.0,0.02,1.57,0.6,0,0.053708660665056
0.55,0.0,0.06,0.0,-0.6,0,0.5299737758857468
0.55,0.0,0.06,0.0,-0.3,1,5.156406272470638e-05
0.55,0.0,0.06,0.0,0.0,0,0.3182672582587117
0.55,0.0,0.06,0.0,0.3,1,5.150931376465696e-05
0.55,0.0,0.06,0.0,0.6,0,0.5301001024729195
0.55,0.0,0.06,0.225,-0.6,1,7.065248416942158e-05
0.55,0.0,0.06,0.225,-0.3,1,5.0105976420852953e-05
0.55,0.0,0.06,0.225,0.0,0,0.39043226941032566
0.55,0.0,0.06,0.225,0.3,1,5.007690176618794e-05
0.55,0.0,0.06,0.225,0.6,1,7.062926606034652e-05
0.55,0.0,0.06,0.45,-0.6,1,7.715191598496669e-05
0.55,0.0,0.06,0.45,-0.3,1,6.408749927640074e-05
0.55,0.0,0.06,0.45,0.0,1,5.838337035814903e-05
0.55,0.0,0.06,0.45,0.3,1,6.408521504757632e-05
0.55,0.0,0.06,0.45,0.6,1,7.715044232230888e-05
0.55,0.0,0.06,0.675,-0.6,1,9.412569510432583e-05
0.55,0.0,0.06,0.675,-0.3,1,8.245447977123487e-05
0.55,0.0,0.06,0.675,0.0,1,7.867312164290237e-05
0.55,0.0,0.06,0.675,0.3,1,8.24611840197707e-05
0.55,0.0,0.06,0.675,0.6,1,9.415580636278462e-05
0.55,0.0,0.06,0.9,-0.6,1,6.436278965131227e-05
0.55,0.0,0.06,0.9,-0.3,1,7.373265849719428e-05
0.55,0.0,0.06,0.9,0.0,1,5.3465371205876025e-05
0.55,0.0,0.06,0.9,0.3,1,7.358363549281133e-05
0.55,0.0,0.06,0.9,0.6,1,6.437863046624132e-05
0.55,0.0,0.06,1.2,-0.6,1,7.054411678027433e-05
0.55,0.0,0.06,1.2,-0.3,1,5.1076249017772376e-05
0.55,0.0,0.06,1.2,0.0,1,6.411781262591369e-05
0.55,0.0,0.06,1.2,0.3,1,5.114276409086194e-05
0.55,0.0,0.06,1.2,0.6,1,8.068565126123769e-05
0.55,0.0,0.06,1.57,-0.6,0,1.0854309240446458
0.55,0.0,0.06,1.57,-0.3,0,0.053428642591240194
0.55,0.0,0.06,1.57,0.0,0,0.0655703898866314
0.55,0.0,0.06,1.57,0.3,0,0.053439310491121654
0.55,0.0,0.06,1.57,0.6,0,1.0819743347816486
0.55,0.0,0.1,0.0,-0.6,0,0.5688504376164318
0.55,0.0,0.1,0.0,-0.3,1,6.478944382228661e-05
0.55,0.0,0.1,0.0,0.0,1,6.424869885009846e-05
0.55,0.0,0.1,0.0,0.3,1,6.47967311367724e-05
0.55,0.0,0.1,0.0,0.6,0,0.5690071612498891
0.55,0.0,0.1,0.225,-0.6,1,7.425093468091149e-05
0.55,0.0,0.1,0.225,-0.3,1,5.613165498316873e-05
0.55,0.0,0.1,0.225,0.0,1,9.709085466478001e-05
0.55,0.0,0.1,0.225,0.3,1,5.612417168344738e-05
0.55,0.0,0.1,0.225,0.6,1,7.423019710236805e-05
0.55,0.0,0.1,0.45,-0.6,1,7.58711834085105e-05
0.55,0.0,0.1,0.45,-0.3,1,6.136543606090464e-05
0.55,0.0,0.1,0.45,0.0,1,5.497432589091523e-05
0.55,0.0,0.1,0.45,0.3,1,6.136499163397099e-05
0.55,0.0,0.1,0.45,0.6,1,7.5874878032541e-05
0.55,0.0,0.1,0.675,-0.6,1,9.463582130403427e-05
0.55,0.0,0.1,0.675,-0.3,1,7.260894181011272e-05
0.55,0.0,0.1,0.675,0.0,1,5.9120358021339805e-05
0.55,0.0,0.1,0.675,0.3,1,7.253539674353662e-05
0.55,0.0,0.1,0.675,0.6,1,9.466318035512363e-05
0.55,0.0,0.1,0.9,-0.6,1,6.480629005542917e-05
0.55,0.0,0.1,0.9,-0.3,1,8.607748360906077e-05
0.55,0.0,0.1,0.9,0.0,1,6.441685327656216e-05
0.55,0.0,0.1,0.9,0.3,1,8.593182638068876e-05
0.55,0.0,0.1,0.9,0.6,1,6.48176513593797e-05
0.55,0.0,0.1,1.2,-0.6,1,7.403876008283045e-05
0.55,0.0,0.1,1.2,-0.3,1,8.649112694459108e-05
0.55,0.0,0.1,1.2,0.0,1,8.687508081853993e-05
0.55,0.0,0.1,1.2,0.3,1,8.650502389289122e-05
0.55,0.0,0.1,1.2,0.6,1,7.39504400787652e-05
0.55,0.0,0.1,1.57,-0.6,0,1.3009858478608336
0.55,0.0,0.1,1.57,-0.3,0,0.08014916428579101
0.55,0.0,0.1,1.57,0.0,0,0.07254102567876125
0.55,0.0,0.1,1.57,0.3,0,0.0803144582759884
0.55,0.0,0.1,1.57,0.6,0,1.2959881785428005
0.55,0.0,0.14,0.0,-0.6,0,0.6187056339012079
0.55,0.0,0.14,0.0,-0.3,1,6.99743862957386e-05
0.55,0.0,0.14,0.0,0.0,1,5.53285482074715e-05
0.55,0.0,0.14,0.0,0.3,1,6.998485539996915e-05
0.55,0.0,0.14,0.0,0.6,0,0.6188809727681673
0.55,0.0,0.14,0.225,-0.6,1,6.947768072154836e-05
0.55,0.0,0.14,0.225,-0.3,1,5.024769024548567e-05
0.55,0.0,0.14,0.225,0.0,1,8.366675768072184e-05
0.55,0.0,0.14,0.225,0.3,1,5.024331831591614e-05
0.55,0.0,0.14,0.225,0.6,1,6.946580198767413e-05
0.55,0.0,0.14,0.45,-0.6,1,7.673727395285883e-05
0.55,0.0,0.14,0.45,-0.3,1,6.175178084459024e-05
0.55,0.0,0.14,0.45,0.0,1,5.518392470192411e-05
0.55,0.0,0.14,0.45,0.3,1,6.17546856034814e-05
0.55,0.0,0.14,0.45,0.6,1,7.674770620078974e-05
0.55,0.0,0.14,0.675,-0.6,1,9.591593456987859e-05
0.55,0.0,0.14,0.675,-0.3,1,5.9046043270161126e-05
0.55,0.0,0.14,0.675,0.0,1,9.360798203331819e-05
0.55,0.0,0.14,0.675,0.3,1,5.9005957726352456e-05
0.55,0.0,0.14,0.675,0.6,1,9.594175837612326e-05
0.55,0.0,0.14,0.9,-0.6,1,6.699306139551769e-05
0.55,0.0,0.14,0.9,-0.3,1,6.40218715676322e-05
0.55,0.0,0.14,0.9,0.0,1,9.461921129324387e-05
0.55,0.0,0.14,0.9,0.3,1,6.408515471653224e-05
0.55,0.0,0.14,0.9,0.6,1,6.700070388167434e-05
0.55,0.0,0.14,1.2,-0.6,0,0.006589833771073479
0.55,0.0,0.14,1.2,-0.3,1,6.887605307183237e-05
0.55,0.0,0.14,1.2,0.0,1,6.634310444936326e-05
0.55,0.0,0.14,1.2,0.3,1,6.890110735253616e-05
0.55,0.0,0.14,1.2,0.6,0,0.0065800195717003575
0.55,0.0,0.14,1.57,-0.6,0,1.4702624891513976
0.55,0.0,0.14,1.57,-0.3,0,0.11863697859768446
0.55,0.0,0.14,1.57,0.0,0,0.09311904743246673
0.55,0.0,0.14,1.57,0.3,0,0.12025158781983607
0.55,0.0,0.14,1.57,0.6,0,1.463579222272018
0.55,0.0,0.18,0.0,-0.6,1,7.323127037736881e-05
0.55,0.0,0.18,0.0,-0.3,1,9.69849946296508e-05
0.55,0.0,0.18,0.0,0.0,1,7.826764555024802e-05
0.55,0.0,0.18,0.0,0.3,1,9.702955583564198e-05
0.55,0.0,0.18,0.0,0.6,1,7.315936272530656e-05
0.55,0.0,0.18,0.225,-0.6,1,6.759466691609817e-05
0.55,0.0,0.18,0.225,-0.3,1,9.529239884664303e-05
0.55,0.0,0.18,0.225,0.0,1,7.746409809567961e-05
0.55,0.0,0.18,0.225,0.3,1,9.528911078052103e-05
0.55,0.0,0.18,0.225,0.6,1,6.758936816660815e-05
0.55,0.0,0.18,0.45,-0.6,1,7.862936821567495e-05
0.55,0.0,0.18,0.45,-0.3,1,6.408458949304533e-05
0.55,0.0,0.18,0.45,0.0,1,5.151419394534541e-05
0.55,0.0,0.18,0.45,0.3,1,6.4088598156013e-05
0.55,0.0,0.18,0.45,0.6,1,7.864438377964561e-05
0.55,0.0,0.18,0.675,-0.6,1,9.840548264192018e-05
0.55,0.0,0.18,0.675,-0.3,1,5.732994607598485e-05
0.55,0.0,0.18,0.675,0.0,1,9.588411742183403e-05
0.55,0.0,0.18,0.675,0.3,1,5.731765984755216e-05
0.55,0.0,0.18,0.675,0.6,1,9.843091653458512e-05
0.55,0.0,0.18,0.9,-0.6,1,7.128312353912353e-05
0.55,0.0,0.18,0.9,-0.3,1,6.0058696979175824e-05
0.55,0.0,0.18,0.9,0.0,1,5.8008527796107096e-05
0.55,0.0,0.18,0.9,0.3,1,6.0067742431156225e-05
0.55,0.0,0.18,0.9,0.6,1,7.12877888018622e-05
0.55,0.0,0.18,1.2,-0.6,0,0.041708701620400614
0.55,0.0,0.18,1.2,-0.3,0,0.013714562697192272
0.55,0.0,0.18,1.2,0.0,0,0.009170741297298782
0.55,0.0,0.18,1.2,0.3,0,0.01511329223747611
0.55,0.0,0.18,1.2,0.6,0,0.04166295475135975
0.55,0.0,0.18,1.57,-0.6,0,1.630908853517768
0.55,0.0,0.18,1.57,-0.3,0,0.16140060949009394
0.55,0.0,0.18,1.57,0.0,0,0.14023278327700583
0.55,0.0,0.18,1.57,0.3,0,0.16193335378555632
0.55,0.0,0.18,1.57,0.6,0,1.630627472566388
0.55,0.0,0.22,0.0,-0.6,1,6.791175918007837e-05
0.55,0.0,0.22,0.0,-0.3,1,8.80653257547469e-05
0.55,0.0,0.22,0.0,0.0,1,6.567015810455199e-05
0.55,0.0,0.22,0.0,0.3,1,8.806189740314489e-05
0.55,0.0,0.22,0.0,0.6,1,6.789945273490606e-05
0.55,0.0,0.22,0.225,-0.6,1,6.839748379307596e-05
0.55,0.0,0.22,0.225,-0.3,1,9.802789956205478e-05
0.55,0.0,0.22,0.225,0.0,1,8.117027770664907e-05
0.55,0.0,0.22,0.225,0.3,1,9.803389711625596e-05
0.55,0.0,0.22,0.225,0.6,1,6.839971484804269e-05
0.55,0.0,0.22,0.45,-0.6,1,8.124525968820138e-05
0.55,0.0,0.22,0.45,-0.3,1,6.690167396011859e-05
0.55,0.0,0.22,0.45,0.0,1,9.102506602924174e-05
0.55,0.0,0.22,0.45,0.3,1,6.690634660957947e-05
0.55,0.0,0.22,0.45,0.6,1,8.126344024058148e-05
0.55,0.0,0.22,0.675,-0.6,1,5.138193549883354e-05
0.55,0.0,0.22,0.675,-0.3,1,7.186274157488289e-05
0.55,0.0,0.22,0.675,0.0,1,7.037966640267532e-05
0.55,0.0,0.22,0.675,0.3,1,7.190350687611376e-05
0.55,0.0,0.22,0.675,0.6,1,5.139502246227663e-05
0.55,0.0,0.22,0.9,-0.6,1,8.044298246560385e-05
0.55,0.0,0.22,0.9,-0.3,1,7.539967803651201e-05
0.55,0.0,0.22,0.9,0.0,1,7.506658352078405e-05
0.55,0.0,0.22,0.9,0.3,1,7.54260391258189e-05
0.55,0.0,0.22,0.9,0.6,1,8.044758468538401e-05
0.55,0.0,0.22,1.2,-0.6,0,0.10232629109984392
0.55,0.0,0.22,1.2,-0.3,0,0.037207161025329484
0.55,0.0,0.22,1.2,0.0,0,0.032502116967285034
0.55,0.0,0.22,1.2,0.3,0,0.03722215704749541
0.55,0.0,0.22,1.2,0.6,0,0.10226791263423629
0.55,0.0,0.22,1.57,-0.6,0,0.3862707459118403
0.55,0.0,0.22,1.57,-0.3,0,0.16277789068084544
0.55,0.0,0.22,1.57,0.0,0,0.14639250058362038
0.55,0.0,0.22,1.57,0.3,0,0.16276203583908438
0.55,0.0,0.22,1.57,0.6,0,0.38568840203824384
0.55,0.0,0.26,0.0,-0.6,1,6.55389703396823e-05
0.55,0.0,0.26,0.0,-0.3,1,8.527316105949875e-05
0.55,0.0,0.26,0.0,0.0,1,6.367243874900556e-05
0.55,0.0,0.26,0.0,0.3,1,8.527807377830881e-05
0.55,0.0,0.26,0.0,0.6,1,6.553516852548633e-05
0.55,0.0,0.26,0.225,-0.6,1,7.109779414927534e-05
0.55,0.0,0.26,0.225,-0.3,1,5.320564615048081e-05
0.55,0.0,0.26,0.225,0.0,1,9.140397115940373e-05
0.55,0.0,0.26,0.225,0.3,1,5.321202155909626e-05
0.55,0.0,0.26,0.225,0.6,1,7.11082959082852e-05
0.55,0.0,0.26,0.45,-0.6,1,8.489627424152856e-05
0.55,0.0,0.26,0.45,-0.3,1,5.214566382527863e-05
0.55,0.0,0.26,0.45,0.0,1,9.044609079971068e-05
0.55,0.0,0.26,0.45,0.3,1,5.213493842296017e-05
0.55,0.0,0.26,0.45,0.6,1,8.491745516569917e-05
0.55,0.0,0.26,0.675,-0.6,1,5.5251921722689266e-05
0.55,0.0,0.26,0.675,-0.3,1,5.700229043088508e-05
0.55,0.0,0.26,0.675,0.0,1,9.173929656096606e-05
0.55,0.0,0.26,0.675,0.3,1,5.708613564047484e-05
0.55,0.0,0.26,0.675,0.6,1,5.526624228588003e-05
0.55,0.0,0.26,0.9,-0.6,0,0.010546939058209005
0.55,0.0,0.26,0.9,-0.3,1,5.205852827338546e-05
0.55,0.0,0.26,0.9,0.0,1,9.648300215103952e-05
0.55,0.0,0.26,0.9,0.3,1,5.2091714844197826e-05
0.55,0.0,0.26,0.9,0.6,0,0.010545910165483466
0.55,0.0,0.26,1.2,-0.6,0,0.07954362454566449
0.55,0.0,0.26,1.2,-0.3,0,0.5746144864263124
0.55,0.0,0.26,1.2,0.0,0,0.05873786932020799
0.55,0.0,0.26,1.2,0.3,0,0.568993014828893
0.55,0.0,0.26,1.2,0.6,0,0.07953244270868766
0.55,0.0,0.26,1.57,-0.6,0,0.17408412646810578
0.55,0.0,0.26,1.57,-0.3,0,0.24565275929560135
0.55,0.0,0.26,1.57,0.0,0,0.19384726925532025
0.55,0.0,0.26,1.57,0.3,0,0.24494429252551347
0.55,0.0,0.26,1.57,0.6,0,0.17446462716475267
0.55,0.1,-0.06,0.0,-0.6,1,7.291462438624812e-05
0.55,0.1,-0.06,0.0,-0.3,0,0.3972274685549864
0.55,0.1,-0.06,0.0,0.0,0,0.31762825045687143
0.55,0.1,-0.06,0.0,0.3,0,0.3762590463557119
0.55,0.1,-0.06,0.0,0.6,0,0.5236957122710724
0.55,0.1,-0.06,0.225,-0.6,1,8.344174418667615e-05
0.55,0.1,-0.06,0.225,-0.3,0,0.5464119049922895
0.55,0.1,-0.06,0.225,0.0,0,0.45680105495548395
0.55,0.1,-0.06,0.225,0.3,1,6.417331891512087e-05
0.55,0.1,-0.06,0.225,0.6,0,0.7227229835347262
0.55,0.1,-0.06,0.45,-0.6,1,9.625088758160954e-05
0.55,0.1,-0.06,0.45,-0.3,1,6.586805201929457e-05
0.55,0.1,-0.06,0.45,0.0,0,0.6020967216423714
0.55,0.1,-0.06,0.45,0.3,1,6.850222814385891e-05
0.55,0.1,-0.06,0.45,0.6,1,9.556744278313881e-05
0.55,0.1,-0.06,0.675,-0.6,1,8.164761947847406e-05
0.55,0.1,-0.06,0.675,-0.3,1,8.423852034204476e-05
0.55,0.1,-0.06,0.675,0.0,1,8.504456475235834e-05
0.55,0.1,-0.06,0.675,0.3,1,5.723073661314584e-05
0.55,0.1,-0.06,0.675,0.6,1,5.179329230181631e-05
0.55,0.1,-0.06,0.9,-0.6,1,6.82107221683094e-05
0.55,0.1,-0.06,0.9,-0.3,1,6.187635889811594e-05
0.55,0.1,-0.06,0.9,0.0,1,9.747053952473598e-05
0.55,0.1,-0.06,0.9,0.3,1,5.5302551622514024e-05
0.55,0.1,-0.06,0.9,0.6,1,8.282164094988185e-05
0.55,0.1,-0.06,1.2,-0.6,1,5.018208247916067e-05
0.55,0.1,-0.06,1.2,-0.3,1,7.525065924189272e-05
0.55,0.1,-0.06,1.2,0.0,1,9.507514805133255e-05
0.55,0.1,-0.06,1.2,0.3,1,9.597058398948365e-05
0.55,0.1,-0.06,1.2,0.6,1,5.4367523346145686e-05
0.55,0.1,-0.06,1.57,-0.6,0,0.9684386432655809
0.55,0.1,-0.06,1.57,-0.3,0,0.033206494445748684
0.55,0.1,-0.06,1.57,0.0,0,0.031469865449787006
0.55,0.1,-0.06,1.57,0.3,0,0.03168408076103346
0.55,0.1,-0.06,1.57,0.6,0,0.031495546699968804
0.55,0.1,-0.02,0.0,-0.6,1,6.43426008283166e-05
0.55,0.1,-0.02,0.0,-0.3,0,0.3926280598690667
0.55,0.1,-0.02,0.0,0.0,0,0.3280728835662687
0.55,0.1,-0.02,0.0,0.3,0,0.4126843077430625
0.55,0.1,-0.02,0.0,0.6,0,0.5591505348054403
0.55,0.1,-0.02,0.225,-0.6,1,7.958809439489193e-05
0.55,0.1,-0.02,0.225,-0.3,0,0.5291568763193528
0.55,0.1,-0.02,0.225,0.0,0,0.4359410078068511
0.55,0.1,-0.02,0.225,0.3,0,0.5296392146968075
0.55,0.1,-0.02,0.225,0.6,1,7.705867999810668e-05
0.55,0.1,-0.02,0.45,-0.6,1,8.396498647068393e-05
0.55,0.1,-0.02,0.45,-0.3,1,7.690529402387402e-05
0.55,0.1,-0.02,0.45,0.0,1,7.254046094639559e-05
0.55,0.1,-0.02,0.45,0.3,1,7.705138191949437e-05
0.55,0.1,-0.02,0.45,0.6,1,8.862532077124927e-05
0.55,0.1,-0.02,0.675,-0.6,1,7.969573799603328e-05
0.55,0.1,-0.02,0.675,-0.3,1,8.104142361347887e-05
0.55,0.1,-0.02,0.675,0.0,1,8.11766006591638e-05
0.55,0.1,-0.02,0.675,0.3,1,5.673739736504553e-05
0.55,0.1,-0.02,0.675,0.6,1,5.093166174425183e-05
0.55,0.1,-0.02,0.9,-0.6,1,7.135073383568495e-05
0.55,0.1,-0.02,0.9,-0.3,1,6.148851105435074e-05
0.55,0.1,-0.02,0.9,0.0,1,6.369564963871506e-05
0.55,0.1,-0.02,0.9,0.3,1,6.607350504014419e-05
0.55,0.1,-0.02,0.9,0.6,1,7.496935165305403e-05
0.55,0.1,-0.02,1.2,-0.6,0,0.6824356328546758
0.55,0.1,-0.02,1.2,-0.3,1,5.9326818272135415e-05
0.55,0.1,-0.02,1.2,0.0,1,7.388259127419415e-05
0.55,0.1,-0.02,1.2,0.3,1,6.609518431951111e-05
0.55,0.1,-0.02,1.2,0.6,1,8.050471102996487e-05
0.55,0.1,-0.02,1.57,-0.6,0,0.9800341317169267
0.55,0.1,-0.02,1.57,-0.3,0,0.043344305452789486
0.55,0.1,-0.02,1.57,0.0,0,0.03806673839589825
0.55,0.1,-0.02,1.57,0.3,0,0.03711302309685674
0.55,0.1,-0.02,1.57,0.6,0,0.037404677676997455
0.55,0.1,0.02,0.0,-0.6,1,5.7491890451398234e-05
0.55,0.1,0.02,0.0,-0.3,0,0.3904757219619158
0.55,0.1,0.02,0.0,0.0,0,0.3513417889743783
0.55,0.1,0.02,0.0,0.3,1,9.439289938329817e-05
0.55,0.1,0.02,0.0,0.6,0,0.6079480766305501
0.55,0.1,0.02,0.225,-0.6,1,6.0164531280364187e-05
0.55,0.1,0.02,0.225,-0.3,1,9.611298620302441e-05
0.55,0.1,0.02,0.225,0.0,0,0.4178941001386498
0.55,0.1,0.02,0.225,0.3,1,5.6615998304173146e-05
0.55,0.1,0.02,0.225,0.6,1,8.359507428899815e-05
0.55,0.1,0.02,0.45,-0.6,1,7.617027864276153e-05
0.55,0.1,0.02,0.45,-0.3,1,6.848319549790148e-05
0.55,0.1,0.02,0.45,0.0,1,6.448410284543445e-05
0.55,0.1,0.02,0.45,0.3,1,7.045120104790292e-05
0.55,0.1,0.02,0.45,0.6,1,8.415336401002513e-05
0.55,0.1,0.02,0.675,-0.6,1,8.023054505703843e-05
0.55,0.1,0.02,0.675,-0.3,1,7.983387975398587e-05
0.55,0.1,0.02,0.675,0.0,1,7.923099453869794e-05
0.55,0.1,0.02,0.675,0.3,1,8.923964404537612e-05
0.55,0.1,0.02,0.675,0.6,1,5.129687525335854e-05
0.55,0.1,0.02,0.9,-0.6,1,6.898392319475071e-05
0.55,0.1,0.02,0.9,-0.3,1,5.840657306171714e-05
0.55,0.1,0.02,0.9,0.0,1,8.887653258992901e-05
0.55,0.1,0.02,0.9,0.3,1,8.281705158559676e-05
0.55,0.1,0.02,0.9,0.6,1,5.6131508588228615e-05
0.55,0.1,0.02,1.2,-0.6,1,5.972509856110047e-05
0.55,0.1,0.02,1.2,-0.3,1,5.444601066459113e-05
0.55,0.1,0.02,1.2,0.0,1,9.290269195935264e-05
0.55,0.1,0.02,1.2,0.3,1,8.313248324626709e-05
0.55,0.1,0.02,1.2,0.6,1,8.932298634974266e-05
0.55,0.1,0.02,1.57,-0.6,0,0.9927104433599653
0.55,0.1,0.02,1.57,-0.3,0,1.0333130008315674
0.55,0.1,0.02,1.57,0.0,0,0.04934363512657971
0.55,0.1,0.02,1.57,0.3,0,0.0519359767050019
0.55,0.1,0.02,1.57,0.6,0,0.04722053069178605
0.55,0.1,0.06,0.0,-0.6,1,5.3241414025788365e-05
0.55,0.1,0.06,0.0,-0.3,0,0.4097496297655705
0.55,0.1,0.06,0.0,0.0,1,7.430851071180547e-05
0.55,0.1,0.06,0.0,0.3,1,9.686563802739363e-05
0.55,0.1,0.06,0.0,0.6,0,0.6671277707803183
0.55,0.1,0.06,0.225,-0.6,1,8.834344261465241e-05
0.55,0.1,0.06,0.225,-0.3,1,6.402777899236039e-05
0.55,0.1,0.06,0.225,0.0,0,0.40303840231119364
0.55,0.1,0.06,0.225,0.3,1,5.1098888552999975e-05
0.55,0.1,0.06,0.225,0.6,1,7.833941893022853e-05
0.55,0.1,0.06,0.45,-0.6,1,7.193818779812098e-05
0.55,0.1,0.06,0.45,-0.3,1,6.310208490820713e-05
0.55,0.1,0.06,0.45,0.0,1,5.89817658280466e-05
0.55,0.1,0.06,0.45,0.3,1,6.602178051736942e-05
0.55,0.1,0.06,0.45,0.6,1,8.155758139876135e-05
0.55,0.1,0.06,0.675,-0.6,1,8.2762822249262e-05
0.55,0.1,0.06,0.675,-0.3,1,8.07487668521901e-05
